PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=2.5999e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
3.77969e+04	3.52269e+02	1.61490e+01	3.39571e-07	1.63314e-11	1.17950e+04	-2.57293e+05	2.59969e+02	4.58427e-02
2.69978e+04	3.55663e+02	1.60336e+01	2.40819e-07	1.64887e-11	1.60848e+04	-3.56798e+05	2.59971e+02	4.50809e-02
1.92842e+04	3.59047e+02	1.59011e+01	1.70591e-07	1.66456e-11	2.19152e+04	-4.94845e+05	2.59971e+02	4.42870e-02
1.37744e+04	3.62429e+02	1.57601e+01	1.20771e-07	1.68024e-11	2.98464e+04	-6.86366e+05	2.59975e+02	4.34847e-02
9.83886e+03	3.65954e+02	1.56171e+01	8.54821e-08	1.69658e-11	4.06149e+04	-9.51724e+05	2.59975e+02	4.26751e-02
7.02775e+03	3.69200e+02	1.54155e+01	6.02701e-08	1.71163e-11	5.51482e+04	-1.32080e+06	2.59978e+02	4.17536e-02
5.01983e+03	3.72498e+02	1.51704e+01	4.23659e-08	1.72692e-11	7.46474e+04	-1.83291e+06	2.59981e+02	4.07263e-02
3.58559e+03	3.75888e+02	1.48748e+01	2.96715e-08	1.74263e-11	1.00639e+05	-2.54316e+06	2.59982e+02	3.95724e-02
2.56114e+03	3.78973e+02	1.45344e+01	2.07090e-08	1.75694e-11	1.35451e+05	-3.53177e+06	2.59983e+02	3.83521e-02
1.82938e+03	3.81938e+02	1.41960e+01	1.44477e-08	1.77068e-11	1.82368e+05	-4.90654e+06	2.59985e+02	3.71684e-02
1.30670e+03	3.84729e+02	1.38865e+01	1.00948e-08	1.78362e-11	2.46158e+05	-6.81986e+06	2.59987e+02	3.60943e-02
9.33358e+02	3.87462e+02	1.37584e+01	7.14405e-09	1.79629e-11	3.36655e+05	-9.48085e+06	2.59989e+02	3.55089e-02
6.66685e+02	3.90124e+02	1.38619e+01	5.14131e-09	1.80863e-11	4.68407e+05	-1.31826e+07	2.59992e+02	3.55322e-02
4.76203e+02	3.92892e+02	1.41843e+01	3.75776e-09	1.82146e-11	6.61571e+05	-1.83249e+07	2.59995e+02	3.61023e-02
3.40145e+02	3.95804e+02	1.45486e+01	2.75305e-09	1.83496e-11	9.36014e+05	-2.54649e+07	2.59995e+02	3.67571e-02
2.42961e+02	3.98978e+02	1.50365e+01	2.03241e-09	1.84968e-11	1.33281e+06	-3.53648e+07	2.59998e+02	3.76875e-02
1.73543e+02	4.02244e+02	1.54271e+01	1.48943e-09	1.86482e-11	1.88335e+06	-4.91062e+07	2.59999e+02	3.83526e-02
1.23960e+02	4.05636e+02	1.57576e+01	1.08667e-09	1.88055e-11	2.64822e+06	-6.81712e+07	2.60000e+02	3.88466e-02
8.85426e+01	4.08906e+02	1.60030e+01	7.88282e-10	1.89571e-11	3.70518e+06	-9.46743e+07	2.60003e+02	3.91361e-02
6.32447e+01	4.12700e+02	1.61024e+01	5.66558e-10	1.91330e-11	5.12401e+06	-1.31327e+08	2.60002e+02	3.90173e-02
4.51748e+01	4.16105e+02	1.62644e+01	4.08754e-10	1.92908e-11	7.12761e+06	-1.82352e+08	2.60005e+02	3.90872e-02
3.22677e+01	4.19508e+02	1.64573e+01	2.95432e-10	1.94486e-11	9.93378e+06	-2.53219e+08	2.60005e+02	3.92301e-02
2.30484e+01	4.22928e+02	1.66106e+01	2.12987e-10	1.96072e-11	1.38106e+07	-3.51638e+08	2.60007e+02	3.92752e-02
1.64631e+01	4.26356e+02	1.69146e+01	1.54918e-10	1.97661e-11	1.93728e+07	-4.88320e+08	2.60007e+02	3.96723e-02
1.17594e+01	4.29879e+02	1.71057e+01	1.11906e-10	1.99294e-11	2.69804e+07	-6.78039e+08	2.60008e+02	3.97918e-02
8.39955e+00	4.33381e+02	1.75588e+01	8.20505e-11	2.00917e-11	3.81470e+07	-9.41530e+08	2.60006e+02	4.05160e-02
5.99968e+00	4.36978e+02	1.79955e+01	6.00649e-11	2.02585e-11	5.38336e+07	-1.30722e+09	2.60005e+02	4.11817e-02
4.28548e+00	4.40649e+02	1.87275e+01	4.46486e-11	2.04287e-11	7.71228e+07	-1.81466e+09	2.60006e+02	4.24998e-02
3.06106e+00	4.44512e+02	1.96297e+01	3.34283e-11	2.06078e-11	1.11199e+08	-2.51809e+09	2.60008e+02	4.41601e-02
2.18647e+00	4.48620e+02	2.05859e+01	2.50404e-11	2.07983e-11	1.60260e+08	-3.49250e+09	2.60010e+02	4.58871e-02
1.56176e+00	4.53210e+02	2.15656e+01	1.87373e-11	2.10110e-11	2.30270e+08	-4.83922e+09	2.60013e+02	4.75841e-02
1.11555e+00	4.57913e+02	2.25051e+01	1.39668e-11	2.12291e-11	3.29497e+08	-6.70430e+09	2.60014e+02	4.91471e-02
7.96819e-01	4.63214e+02	2.32176e+01	1.02922e-11	2.14748e-11	4.65025e+08	-9.27771e+09	2.60018e+02	5.01229e-02
5.69156e-01	4.68432e+02	2.33806e+01	7.40315e-12	2.17167e-11	6.41094e+08	-1.28444e+10	2.60020e+02	4.99124e-02
4.06540e-01	4.73342e+02	2.38345e+01	5.39063e-12	2.19444e-11	8.96037e+08	-1.77948e+10	2.60024e+02	5.03538e-02
2.90386e-01	4.77943e+02	2.41291e+01	3.89804e-12	2.21577e-11	1.24560e+09	-2.46726e+10	2.60028e+02	5.04854e-02
2.07419e-01	4.82225e+02	2.45400e+01	2.83172e-12	2.23562e-11	1.74211e+09	-3.42336e+10	2.60026e+02	5.08891e-02
1.48156e-01	4.86721e+02	2.49916e+01	2.05988e-12	2.25646e-11	2.43805e+09	-4.74820e+10	2.60031e+02	5.13468e-02
1.05826e-01	4.90999e+02	2.62436e+01	1.54506e-12	2.27629e-11	3.52132e+09	-6.58812e+10	2.60028e+02	5.34495e-02
7.55898e-02	4.95846e+02	2.86343e+01	1.20415e-12	2.29876e-11	5.27176e+09	-9.12885e+10	2.60010e+02	5.77484e-02
5.39927e-02	4.99831e+02	3.04839e+01	9.15660e-13	2.31724e-11	7.72943e+09	-1.26736e+11	2.60018e+02	6.09883e-02
3.85662e-02	5.05060e+02	3.35731e+01	7.20324e-13	2.34148e-11	1.16642e+10	-1.75472e+11	2.59999e+02	6.64735e-02
2.75473e-02	5.09909e+02	3.70469e+01	5.67754e-13	2.36397e-11	1.76633e+10	-2.43116e+11	2.59989e+02	7.26539e-02
1.96766e-02	5.14923e+02	4.10751e+01	4.49634e-13	2.38721e-11	2.68572e+10	-3.36685e+11	2.60064e+02	7.97694e-02
1.00000e-02	5.26666e+02	5.40233e+01	3.00546e-13	2.44165e-11	6.61664e+10	-6.45047e+11	2.59983e+02	1.02576e-01
