PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=3.2396e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
3.06106e+00	2.67586e+03	9.50509e+01	1.61867e-10	1.24054e-10	1.48690e+07	-4.18590e+08	3.23985e+02	3.55216e-02
2.18647e+00	2.69983e+03	9.54354e+01	1.16087e-10	1.25165e-10	2.05316e+07	-5.80831e+08	3.23988e+02	3.53487e-02
1.56176e+00	2.72272e+03	9.18240e+01	7.97813e-11	1.26226e-10	2.71966e+07	-8.06419e+08	3.23991e+02	3.37251e-02
1.11555e+00	2.74133e+03	8.73246e+01	5.41943e-11	1.27090e-10	3.57237e+07	-1.12145e+09	3.23997e+02	3.18548e-02
7.96819e-01	2.75925e+03	8.24034e+01	3.65287e-11	1.27920e-10	4.65895e+07	-1.56003e+09	3.24003e+02	2.98644e-02
5.69156e-01	2.77558e+03	7.82435e+01	2.47747e-11	1.28677e-10	6.12121e+07	-2.17141e+09	3.24005e+02	2.81900e-02
4.06540e-01	2.78988e+03	7.49615e+01	1.69540e-11	1.29340e-10	8.12688e+07	-3.02462e+09	3.24011e+02	2.68691e-02
2.90386e-01	2.80452e+03	7.19237e+01	1.16192e-11	1.30019e-10	1.08035e+08	-4.21262e+09	3.24012e+02	2.56456e-02
2.07419e-01	2.81801e+03	6.97300e+01	8.04630e-12	1.30644e-10	1.45243e+08	-5.86971e+09	3.24009e+02	2.47444e-02
1.48156e-01	2.83103e+03	6.84420e+01	5.64120e-12	1.31248e-10	1.97758e+08	-8.18003e+09	3.24015e+02	2.41757e-02
1.05826e-01	2.84280e+03	6.70829e+01	3.94941e-12	1.31794e-10	2.69128e+08	-1.14049e+10	3.24025e+02	2.35975e-02
7.55898e-02	2.85647e+03	6.69817e+01	2.81675e-12	1.32427e-10	3.72620e+08	-1.58906e+10	3.24004e+02	2.34491e-02
5.39927e-02	2.87054e+03	6.64909e+01	1.99722e-12	1.33080e-10	5.12789e+08	-2.21381e+10	3.23992e+02	2.31632e-02
3.85662e-02	2.88124e+03	6.59879e+01	1.41580e-12	1.33576e-10	7.07198e+08	-3.08786e+10	3.24008e+02	2.29026e-02
2.75473e-02	2.89473e+03	6.67821e+01	1.02345e-12	1.34201e-10	9.92673e+08	-4.30283e+10	3.24009e+02	2.30703e-02
1.96766e-02	2.90542e+03	6.57419e+01	7.19652e-13	1.34696e-10	1.35808e+09	-6.00192e+10	3.24006e+02	2.26274e-02
1.00000e-02	2.92842e+03	6.61406e+01	3.67957e-13	1.35763e-10	2.64637e+09	-1.17170e+11	3.24017e+02	2.25857e-02
