PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=3.5002e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
1.23960e+02	1.63946e+03	2.72865e+01	1.88173e-09	7.60064e-11	2.81071e+05	-1.68877e+07	3.50027e+02	1.66436e-02
8.85426e+01	1.64455e+03	2.94172e+01	1.44905e-09	7.62422e-11	4.21587e+05	-2.35686e+07	3.50027e+02	1.78877e-02
6.32447e+01	1.65017e+03	3.22320e+01	1.13407e-09	7.65026e-11	6.42264e+05	-3.28817e+07	3.50027e+02	1.95326e-02
4.51748e+01	1.65669e+03	3.59335e+01	9.03076e-10	7.68049e-11	9.94464e+05	-4.58491e+07	3.50028e+02	2.16899e-02
3.22677e+01	1.66444e+03	3.99829e+01	7.17748e-10	7.71642e-11	1.53459e+06	-6.38831e+07	3.50027e+02	2.40219e-02
2.30484e+01	1.67390e+03	4.42973e+01	5.67998e-10	7.76030e-11	2.35312e+06	-8.89196e+07	3.50026e+02	2.64635e-02
1.64631e+01	1.68576e+03	4.80504e+01	4.40087e-10	7.81525e-11	3.52301e+06	-1.23598e+08	3.50026e+02	2.85037e-02
1.17594e+01	1.69837e+03	4.97978e+01	3.25779e-10	7.87374e-11	5.03568e+06	-1.71744e+08	3.50026e+02	2.93208e-02
8.39955e+00	1.71189e+03	4.91761e+01	2.29794e-10	7.93640e-11	6.85268e+06	-2.38552e+08	3.50023e+02	2.87262e-02
5.99968e+00	1.72351e+03	4.67185e+01	1.55936e-10	7.99027e-11	8.99265e+06	-3.31751e+08	3.50023e+02	2.71067e-02
4.28548e+00	1.73365e+03	4.34426e+01	1.03573e-10	8.03729e-11	1.15716e+07	-4.61783e+08	3.50018e+02	2.50585e-02
3.06106e+00	1.74253e+03	3.97185e+01	6.76385e-11	8.07846e-11	1.46624e+07	-6.43271e+08	3.50020e+02	2.27936e-02
2.18647e+00	1.75000e+03	3.69540e+01	4.49504e-11	8.11309e-11	1.89373e+07	-8.96801e+08	3.50021e+02	2.11165e-02
1.56176e+00	1.75653e+03	3.44805e+01	2.99584e-11	8.14338e-11	2.45556e+07	-1.25093e+09	3.50021e+02	1.96299e-02
1.11555e+00	1.76273e+03	3.25242e+01	2.01847e-11	8.17211e-11	3.22010e+07	-1.74522e+09	3.50021e+02	1.84510e-02
7.96819e-01	1.76872e+03	3.14399e+01	1.39370e-11	8.19987e-11	4.32851e+07	-2.43510e+09	3.50023e+02	1.77755e-02
5.69156e-01	1.77453e+03	3.03630e+01	9.61403e-12	8.22679e-11	5.81424e+07	-3.39806e+09	3.50022e+02	1.71105e-02
4.06540e-01	1.78064e+03	2.94678e+01	6.66469e-12	8.25513e-11	7.84594e+07	-4.74104e+09	3.50022e+02	1.65490e-02
2.90386e-01	1.78575e+03	2.88017e+01	4.65289e-12	8.27880e-11	1.06749e+08	-6.61857e+09	3.50024e+02	1.61287e-02
2.07419e-01	1.79167e+03	2.84036e+01	3.27755e-12	8.30628e-11	1.46410e+08	-9.23543e+09	3.50018e+02	1.58531e-02
1.48156e-01	1.79640e+03	2.80490e+01	2.31188e-12	8.32820e-11	2.01352e+08	-1.28957e+10	3.50006e+02	1.56140e-02
1.05826e-01	1.80127e+03	2.77371e+01	1.63298e-12	8.35078e-11	2.77255e+08	-1.80052e+10	3.50002e+02	1.53986e-02
7.55898e-02	1.80667e+03	2.75904e+01	1.16025e-12	8.37582e-11	3.83802e+08	-2.51321e+10	3.49992e+02	1.52714e-02
5.39927e-02	1.80945e+03	2.73025e+01	8.20100e-13	8.38869e-11	5.30088e+08	-3.51311e+10	3.50010e+02	1.50889e-02
3.85662e-02	1.81346e+03	2.72309e+01	5.84250e-13	8.40729e-11	7.36907e+08	-4.90748e+10	3.50011e+02	1.50160e-02
2.75473e-02	1.81664e+03	2.74868e+01	4.21243e-13	8.42205e-11	1.03771e+09	-6.85841e+10	3.50000e+02	1.51305e-02
1.96766e-02	1.81975e+03	2.72881e+01	2.98713e-13	8.43643e-11	1.43739e+09	-9.58545e+10	3.49985e+02	1.49956e-02
1.00000e-02	1.82773e+03	2.79331e+01	1.55399e-13	8.47347e-11	2.86988e+09	-1.87784e+11	3.49998e+02	1.52829e-02
