PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=3.0694e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
2.30484e+01	3.61399e+03	1.09517e+02	1.40427e-09	1.67546e-10	1.24779e+06	-4.11762e+07	3.06924e+02	3.03036e-02
1.64631e+01	3.63463e+03	1.12879e+02	1.03385e-09	1.68503e-10	1.78007e+06	-5.73168e+07	3.06926e+02	3.10567e-02
1.17594e+01	3.65660e+03	1.18085e+02	7.72514e-10	1.69522e-10	2.57557e+06	-7.97549e+07	3.06925e+02	3.22935e-02
8.39955e+00	3.67916e+03	1.25258e+02	5.85317e-10	1.70568e-10	3.77764e+06	-1.10959e+08	3.06926e+02	3.40453e-02
5.99968e+00	3.70463e+03	1.34336e+02	4.48382e-10	1.71749e-10	5.59338e+06	-1.54251e+08	3.06927e+02	3.62615e-02
4.28548e+00	3.73040e+03	1.43628e+02	3.42428e-10	1.72943e-10	8.25577e+06	-2.14424e+08	3.06926e+02	3.85021e-02
3.06106e+00	3.76073e+03	1.55116e+02	2.64154e-10	1.74349e-10	1.22793e+07	-2.97708e+08	3.06926e+02	4.12462e-02
2.18647e+00	3.79749e+03	1.67332e+02	2.03541e-10	1.76054e-10	1.81832e+07	-4.12657e+08	3.06926e+02	4.40637e-02
1.56176e+00	3.83664e+03	1.75598e+02	1.52569e-10	1.77868e-10	2.61677e+07	-5.71737e+08	3.06926e+02	4.57688e-02
1.11555e+00	3.87810e+03	1.79621e+02	1.11474e-10	1.79790e-10	3.66753e+07	-7.91836e+08	3.06928e+02	4.63168e-02
7.96819e-01	3.92196e+03	1.77044e+02	7.84818e-11	1.81824e-10	4.94883e+07	-1.09629e+09	3.06927e+02	4.51416e-02
5.69156e-01	3.96239e+03	1.74495e+02	5.52515e-11	1.83698e-10	6.69064e+07	-1.51929e+09	3.06929e+02	4.40378e-02
4.06540e-01	3.99497e+03	1.68020e+02	3.80009e-11	1.85209e-10	8.87434e+07	-2.11003e+09	3.06937e+02	4.20579e-02
2.90386e-01	4.02898e+03	1.62071e+02	2.61825e-11	1.86785e-10	1.17845e+08	-2.92954e+09	3.06946e+02	4.02264e-02
2.07419e-01	4.05734e+03	1.57962e+02	1.82276e-11	1.88100e-10	1.58576e+08	-4.07310e+09	3.06962e+02	3.89325e-02
1.48156e-01	4.08696e+03	1.55163e+02	1.27890e-11	1.89473e-10	2.14939e+08	-5.66144e+09	3.06969e+02	3.79655e-02
1.05826e-01	4.11206e+03	1.52810e+02	8.99648e-12	1.90637e-10	2.92762e+08	-7.87811e+09	3.07000e+02	3.71615e-02
7.55898e-02	4.14091e+03	1.53000e+02	6.43402e-12	1.91975e-10	4.04682e+08	-1.09527e+10	3.06977e+02	3.69483e-02
5.39927e-02	4.16916e+03	1.51495e+02	4.55055e-12	1.93284e-10	5.53435e+08	-1.52305e+10	3.07037e+02	3.63372e-02
3.85662e-02	4.19627e+03	1.53594e+02	3.29542e-12	1.94541e-10	7.75406e+08	-2.11846e+10	3.07027e+02	3.66024e-02
2.75473e-02	4.22370e+03	1.54069e+02	2.36115e-12	1.95813e-10	1.07484e+09	-2.94661e+10	3.06992e+02	3.64772e-02
1.96766e-02	4.24841e+03	1.54051e+02	1.68633e-12	1.96958e-10	1.48717e+09	-4.10132e+10	3.06993e+02	3.62608e-02
1.00000e-02	4.30135e+03	1.58373e+02	8.81071e-13	1.99413e-10	2.93464e+09	-7.97037e+10	3.07006e+02	3.68194e-02
