PMN-55PSN, 3.5.2023, 13:21
Diameter[mm] 1.000e+00  Thickness[mm] 1.500e-01  Spacer Capacity[pF] 0.000e+00  Spacer Area[mm^2] 0.000e+00
Fixed value(s) :  Temp. [K]=3.3196e+02  AC Volt  [Vrms]=3.000e-01
 Freq. [Hz]	 Eps'    	 Eps''   	 Sig' [S/cm]	  Cp' [F]	 Zs' [Ohms]	 Zs'' [Ohms]	M Temp [K]	Tan(Delta)  
1.73543e+02	2.17192e+03	3.65786e+01	3.53154e-09	1.00691e-10	1.53349e+05	-9.10537e+06	3.31967e+02	1.68416e-02
1.23960e+02	2.17887e+03	3.74892e+01	2.58533e-09	1.01014e-10	2.18628e+05	-1.27067e+07	3.31969e+02	1.72058e-02
8.85426e+01	2.18596e+03	3.88651e+01	1.91444e-09	1.01342e-10	3.15251e+05	-1.77313e+07	3.31973e+02	1.77794e-02
6.32447e+01	2.19333e+03	4.09089e+01	1.43936e-09	1.01684e-10	4.61431e+05	-2.47396e+07	3.31978e+02	1.86515e-02
4.51748e+01	2.20093e+03	4.37249e+01	1.09889e-09	1.02036e-10	6.85679e+05	-3.45142e+07	3.31982e+02	1.98666e-02
3.22677e+01	2.20925e+03	4.74775e+01	8.52286e-10	1.02422e-10	1.03443e+06	-4.81348e+07	3.31983e+02	2.14903e-02
2.30484e+01	2.21906e+03	5.22380e+01	6.69817e-10	1.02877e-10	1.57922e+06	-6.70846e+07	3.31988e+02	2.35406e-02
1.64631e+01	2.22981e+03	5.79094e+01	5.30383e-10	1.03375e-10	2.42705e+06	-9.34542e+07	3.31989e+02	2.59705e-02
1.17594e+01	2.24295e+03	6.44847e+01	4.21861e-10	1.03984e-10	3.73892e+06	-1.30050e+08	3.31991e+02	2.87499e-02
8.39955e+00	2.25900e+03	7.04217e+01	3.29073e-10	1.04728e-10	5.63468e+06	-1.80750e+08	3.31989e+02	3.11739e-02
5.99968e+00	2.27690e+03	7.47401e+01	2.49466e-10	1.05558e-10	8.24026e+06	-2.51034e+08	3.31986e+02	3.28253e-02
4.28548e+00	2.29743e+03	7.59545e+01	1.81085e-10	1.06510e-10	1.15151e+07	-3.48302e+08	3.31982e+02	3.30607e-02
3.06106e+00	2.31696e+03	7.40597e+01	1.26120e-10	1.07415e-10	1.54562e+07	-4.83548e+08	3.31971e+02	3.19642e-02
2.18647e+00	2.33451e+03	7.02099e+01	8.54027e-11	1.08229e-10	2.02089e+07	-6.71954e+08	3.31962e+02	3.00748e-02
1.56176e+00	2.34996e+03	6.54398e+01	5.68574e-11	1.08945e-10	2.60279e+07	-9.34671e+08	3.31933e+02	2.78472e-02
1.11555e+00	2.36320e+03	6.17058e+01	3.82951e-11	1.09559e-10	3.39792e+07	-1.30133e+09	3.31930e+02	2.61111e-02
7.96819e-01	2.37490e+03	5.79995e+01	2.57107e-11	1.10102e-10	4.42779e+07	-1.81304e+09	3.31928e+02	2.44219e-02
5.69156e-01	2.38823e+03	5.54427e+01	1.75552e-11	1.10719e-10	5.86002e+07	-2.52424e+09	3.31930e+02	2.32150e-02
4.06540e-01	2.39788e+03	5.35486e+01	1.21110e-11	1.11167e-10	7.86041e+07	-3.51985e+09	3.31943e+02	2.23316e-02
2.90386e-01	2.40826e+03	5.24453e+01	8.47250e-12	1.11648e-10	1.06854e+08	-4.90668e+09	3.31953e+02	2.17773e-02
2.07419e-01	2.41813e+03	5.11301e+01	5.90002e-12	1.12106e-10	1.44660e+08	-6.84149e+09	3.31952e+02	2.11445e-02
1.48156e-01	2.42833e+03	5.03195e+01	4.14749e-12	1.12579e-10	1.97645e+08	-9.53801e+09	3.31960e+02	2.07218e-02
1.05826e-01	2.43657e+03	4.91988e+01	2.89651e-12	1.12961e-10	2.68720e+08	-1.33084e+10	3.31983e+02	2.01918e-02
7.55898e-02	2.44421e+03	4.92062e+01	2.06925e-12	1.13315e-10	3.73917e+08	-1.85735e+10	3.32027e+02	2.01317e-02
5.39927e-02	2.45214e+03	4.91768e+01	1.47715e-12	1.13683e-10	5.19793e+08	-2.59189e+10	3.31990e+02	2.00546e-02
3.85662e-02	2.46308e+03	4.89560e+01	1.05037e-12	1.14190e-10	7.18027e+08	-3.61255e+10	3.31987e+02	1.98759e-02
2.75473e-02	2.47251e+03	4.79080e+01	7.34204e-13	1.14627e-10	9.76250e+08	-5.03838e+10	3.31993e+02	1.93762e-02
1.96766e-02	2.48052e+03	4.83501e+01	5.29270e-13	1.14998e-10	1.37046e+09	-7.03093e+10	3.31993e+02	1.94919e-02
1.00000e-02	2.49751e+03	4.74052e+01	2.63728e-13	1.15786e-10	2.60812e+09	-1.37407e+11	3.32002e+02	1.89810e-02
